event_id,user_id,timestamp,event_type,m13_risk_score,m13_risk_level,m13_attack_prediction,m13_detection_confidence,m14_attack_stage,m14_suspicious_event,m14_campaign_id,campaign_event_count,campaign_users,campaign_stages,campaign_duration_minutes,campaign_progression_score,campaign_risk_score,campaign_risk_level,campaign_confidence,attack_chain_detected,m14_final_risk_score,m14_final_risk_level,m14_campaign_explanation,m14_recommended_action
E000394,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000336,U014,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000396,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000324,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000322,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000567,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000577,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000631,U011,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000689,U011,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000110,U011,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000713,U011,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000179,U011,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000500,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000346,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000729,U005,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000725,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000121,U001,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000177,U001,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000533,U001,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000018,U001,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000100,U001,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000613,U001,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000218,U020,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000730,U020,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000646,U020,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000564,U020,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000722,U020,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000655,U020,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000496,U020,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000359,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000295,U010,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000288,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000224,U010,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000062,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000565,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000498,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000220,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000068,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000733,U010,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000425,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000430,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000357,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000181,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000184,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000352,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000616,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000317,U004,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000472,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000180,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000096,U004,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000042,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000112,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000530,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000021,U004,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000264,U014,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000330,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000124,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000554,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000692,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000257,U016,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000028,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000143,U008,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000348,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000059,U008,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000136,U008,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000056,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000561,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000428,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000493,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000484,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000612,U009,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000685,U009,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000628,U009,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000034,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000340,U009,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000467,U009,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000541,U009,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000274,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000262,U017,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000202,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000194,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000125,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000328,U017,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000468,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000188,U016,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000101,U016,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000647,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000731,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000066,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000292,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000216,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000503,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000572,U003,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000119,U018,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000039,U018,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000716,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000545,U017,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000552,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000556,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000625,U017,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000707,U017,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000410,U017,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000123,U018,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000261,U018,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000271,U018,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000319,U002,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000383,U002,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000106,U002,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000176,U002,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000338,U018,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000408,U018,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000477,U018,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000485,U018,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000549,U018,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000278,U020,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000347,U020,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000361,U020,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000404,U002,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
