event_id,user_id,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,off_hours_flag,weekend_activity_flag,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,attack_stage_score,sequence_progression_score,contextual_risk_score,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,contextual_risk_normalized,sequence_risk_normalized,attack_stage_normalized,contextual_signal_count,m12_risk_score,m12_risk_level,m12_attack_prediction,model_agreement,m12_security_alert,m12_detection_explanation
E000393,U002,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000411,U018,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000427,U010,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000258,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000260,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000389,U001,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000253,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000620,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000421,U020,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000605,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000191,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000129,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000534,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000710,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000537,U001,transaction,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000461,U001,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000536,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000481,U011,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000122,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000222,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000223,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000041,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000203,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000686,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000127,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000055,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000610,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000057,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000415,U017,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000286,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000209,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000473,U007,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000192,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000266,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000105,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000405,U016,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000466,U014,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000344,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000035,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000469,U002,transaction,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000388,U002,transaction,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000384,U002,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000502,U008,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000412,U009,file_access,0.0,0.0,0,0.0,0,0,1,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,2,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000653,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000355,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000144,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000043,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000098,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000284,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000351,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000042,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000218,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000278,U020,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000347,U020,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000361,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000096,U004,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000504,U020,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000219,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000281,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000180,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000181,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000184,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000247,U004,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000249,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000317,U004,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000472,U004,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000647,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000731,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000021,U004,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000070,U020,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000141,U020,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000724,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000040,U009,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000048,U009,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000104,U009,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000118,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000128,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000319,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000383,U002,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000206,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000279,U008,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000290,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000392,U009,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000400,U009,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000639,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000695,U014,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000712,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000715,U014,transaction,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000106,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000176,U002,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000569,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000720,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000293,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000428,U008,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000493,U008,login,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000561,U008,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000404,U002,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000538,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000611,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000632,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000693,U007,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000708,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000056,U008,login,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000059,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000136,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000143,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000028,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
